"shift_number","shift_name","start_time","end_time","duration_hours","total_runtime_minutes","total_downtime_minutes","total_stops","average_availability","oee_percentage","notes"
,,"15/08/2025, 14:00:00","16/08/2025, 13:12:32","23.21","0.00","0.00",0,"0.00","0.00",""

"asset_name","pin_number","location","current_state","runtime_minutes","downtime_minutes","availability_percentage","total_stops","short_stops","long_stops","longest_stop_minutes","average_stop_duration_minutes"
"Production Line A",4,"","RUNNING","0.00","0.00","0.00",0,0,0,"0.00","0.00"
"Hydraulic Press #1",5,"","STOPPED","0.00","0.00","0.00",0,0,0,"0.00","0.00"
"Test Asset 1",1,"","RUNNING","0.00","0.00","0.00",0,0,0,"0.00","0.00"
"Test Asset 2",2,"","STOPPED","0.00","0.00","0.00",0,0,0,"0.00","0.00"
"Test Asset 1",101,"","RUNNING","0.00","0.00","0.00",0,0,0,"0.00","0.00"
"Test Asset 2",102,"","STOPPED","0.00","0.00","0.00",0,0,0,"0.00","0.00"

"timestamp","asset_name","event_type","state","duration_minutes","is_short_stop","note"
"15/08/2025, 17:19:29",,,,"0.00",false,""
"15/08/2025, 17:19:29",,,,"0.00",false,""
"15/08/2025, 17:19:29",,,,"0.00",false,""
"15/08/2025, 17:19:29",,,,"0.00",false,""
"15/08/2025, 17:19:29",,,,"0.00",false,""
"15/08/2025, 17:19:29",,,,"0.00",false,""
"15/08/2025, 14:00:00",,,,"0.00",false,""
"15/08/2025, 14:00:00",,,,"0.00",false,""
"15/08/2025, 14:00:00",,,,"0.00",false,""
"15/08/2025, 14:00:00",,,,"0.00",false,""
"15/08/2025, 14:00:00",,,,"0.00",false,""
"15/08/2025, 14:00:00",,,,"0.00",false,""
